lane,group,feature,state,side,horizon_bars,n,recent_n,recent_1000_mean,full_5000_mean,weighted_5000_mean,weighted_effective_n,block_bootstrap_p,symbols_used,positive_symbol_fraction,cluster_count,positive_cluster_fraction,stop_atr_mult,preliminary_pass,plateau_start,plateau_end,plateau_width,audit_pass,blockers
hip3,xyz_equity_c0,feat_realized_vol_20,0,LONG,1,44880,12981,-0.0029673405,-0.0030066033,-0.0029914427,27895.97,1.000000,27,0.000000,0,0.000000,2.177315,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_realized_vol_20,0,SHORT,1,44880,12981,-0.0030551184,-0.0029901619,-0.0030111848,27895.97,1.000000,27,0.000000,0,0.000000,2.177315,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,0,LONG,1,38824,8162,-0.0031105906,-0.0030233965,-0.0030678416,23798.35,1.000000,27,0.000000,0,0.000000,1.623043,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,0,SHORT,1,38824,8162,-0.0029284483,-0.0029833570,-0.0029297563,23798.35,1.000000,27,0.000000,0,0.000000,1.623043,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,1,LONG,1,41334,10821,-0.0029057705,-0.0029635105,-0.0029368124,25570.76,1.000000,27,0.000000,0,0.000000,1.833748,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,1,SHORT,1,41334,10821,-0.0030817042,-0.0030118875,-0.0030300885,25570.76,1.000000,27,0.000000,0,0.000000,1.833748,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,1,LONG,1,41753,11184,-0.0029299573,-0.0029661685,-0.0029687111,25797.83,1.000000,27,0.000000,0,0.000000,1.673555,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,1,SHORT,1,41753,11184,-0.0030531515,-0.0030022398,-0.0029939843,25797.83,1.000000,27,0.000000,0,0.000000,1.673555,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,0,LONG,1,38824,8162,-0.0031105906,-0.0030233965,-0.0030678416,23798.35,1.000000,27,0.000000,0,0.000000,1.623043,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,0,SHORT,1,38824,8162,-0.0029284483,-0.0029833570,-0.0029297563,23798.35,1.000000,27,0.000000,0,0.000000,1.623043,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,0,LONG,1,41393,9663,-0.0030033157,-0.0030175472,-0.0030129929,25592.25,1.000000,27,0.000000,0,0.000000,2.115138,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,0,SHORT,1,41393,9663,-0.0030289759,-0.0029676590,-0.0029829567,25592.25,1.000000,27,0.000000,0,0.000000,2.115138,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,0,LONG,1,39665,8791,-0.0028373119,-0.0029618545,-0.0029357989,24150.05,1.000000,27,0.000000,0,0.000000,1.974337,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,0,SHORT,1,39665,8791,-0.0031467914,-0.0030123920,-0.0030262795,24150.05,1.000000,27,0.000000,0,0.000000,1.974337,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,2,LONG,1,39435,7710,-0.0029682295,-0.0030346588,-0.0030512925,23340.50,1.000000,27,0.000000,0,0.000000,1.823148,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,2,SHORT,1,39435,7710,-0.0030442038,-0.0029716398,-0.0029535146,23340.50,1.000000,27,0.000000,0,0.000000,1.823148,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_realized_vol_20,1,LONG,1,36076,8990,-0.0029906602,-0.0029591130,-0.0030137219,21765.10,1.000000,27,0.000000,0,0.000000,1.846058,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_realized_vol_20,1,SHORT,1,36076,8990,-0.0030042547,-0.0030071128,-0.0029573798,21765.10,1.000000,27,0.000000,0,0.000000,1.846058,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,0,LONG,1,38906,8265,-0.0029312703,-0.0029971975,-0.0029826236,23913.47,1.000000,27,0.000000,0,0.000000,1.707201,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,0,SHORT,1,38906,8265,-0.0030720532,-0.0029958901,-0.0029965968,23913.47,1.000000,27,0.000000,0,0.000000,1.707201,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_3,2,LONG,1,39302,7549,-0.0030436862,-0.0030392157,-0.0030773773,23414.12,1.000000,27,0.000000,0,0.000000,1.865153,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_3,2,SHORT,1,39302,7549,-0.0029927569,-0.0029569917,-0.0029249715,23414.12,1.000000,27,0.000000,0,0.000000,1.865153,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,2,LONG,1,39110,7584,-0.0030345468,-0.0030404880,-0.0030971051,23246.79,1.000000,27,0.000000,0,0.000000,1.883171,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,2,SHORT,1,39110,7584,-0.0029735566,-0.0029452246,-0.0028893078,23246.79,1.000000,27,0.000000,0,0.000000,1.883171,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,1,LONG,1,41760,11083,-0.0029484629,-0.0029430795,-0.0029556002,25802.13,1.000000,27,0.000000,0,0.000000,1.857797,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,1,SHORT,1,41760,11083,-0.0030567406,-0.0030274778,-0.0030190569,25802.13,1.000000,27,0.000000,0,0.000000,1.857797,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,1,LONG,1,36740,8258,-0.0029580606,-0.0029565704,-0.0029727240,21985.33,1.000000,27,0.000000,0,0.000000,1.768401,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,1,SHORT,1,36740,8258,-0.0030393733,-0.0030149513,-0.0030008190,21985.33,1.000000,27,0.000000,0,0.000000,1.768401,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,1,LONG,1,41738,10841,-0.0029665059,-0.0029564154,-0.0029656258,25711.41,1.000000,27,0.000000,0,0.000000,1.989967,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,1,SHORT,1,41738,10841,-0.0030736846,-0.0030342626,-0.0030310054,25711.41,1.000000,27,0.000000,0,0.000000,1.989967,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,1,LONG,1,41816,11107,-0.0029096652,-0.0030325109,-0.0029788892,25827.27,1.000000,27,0.000000,0,0.000000,1.664955,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,1,SHORT,1,41816,11107,-0.0030618812,-0.0029534713,-0.0029902529,25827.27,1.000000,27,0.000000,0,0.000000,1.664955,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,1,LONG,1,41597,10928,-0.0028610177,-0.0029408567,-0.0029139304,25726.22,1.000000,27,0.000000,0,0.000000,2.090734,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,1,SHORT,1,41597,10928,-0.0031326388,-0.0030398511,-0.0030574442,25726.22,1.000000,27,0.000000,0,0.000000,2.090734,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,2,LONG,1,38571,7931,-0.0029021505,-0.0029516216,-0.0029592981,22665.76,1.000000,27,0.000000,0,0.000000,1.799971,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,2,SHORT,1,38571,7931,-0.0030441377,-0.0030350845,-0.0030092067,22665.76,1.000000,27,0.000000,0,0.000000,1.799971,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,2,LONG,1,39402,7811,-0.0029471885,-0.0029584213,-0.0029917652,23297.18,1.000000,27,0.000000,0,0.000000,1.835921,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,2,SHORT,1,39402,7811,-0.0030474358,-0.0030353616,-0.0029977850,23297.18,1.000000,27,0.000000,0,0.000000,1.835921,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,2,LONG,1,39262,7644,-0.0030452933,-0.0030605256,-0.0031090426,23355.12,1.000000,27,0.000000,0,0.000000,1.873965,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,2,SHORT,1,39262,7644,-0.0029545926,-0.0029478765,-0.0028945797,23355.12,1.000000,27,0.000000,0,0.000000,1.873965,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_1,1,LONG,1,41886,11508,-0.0029250234,-0.0029513125,-0.0029458393,26096.91,1.000000,27,0.000000,0,0.000000,1.549388,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_1,1,SHORT,1,41886,11508,-0.0030547119,-0.0030402666,-0.0030382272,26096.91,1.000000,27,0.000000,0,0.000000,1.549388,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,0,LONG,1,38356,8170,-0.0029520814,-0.0029540244,-0.0029792938,24049.28,1.000000,27,0.000000,0,0.000000,1.718480,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,0,SHORT,1,38356,8170,-0.0030598187,-0.0030341697,-0.0029945387,24049.28,1.000000,27,0.000000,0,0.000000,1.718480,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,2,LONG,1,40763,9349,-0.0030748367,-0.0029624715,-0.0030285512,24570.82,1.000000,27,0.000000,0,0.000000,1.669609,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,2,SHORT,1,40763,9349,-0.0029555051,-0.0030557904,-0.0029892535,24570.82,1.000000,27,0.000000,0,0.000000,1.669609,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_atr_norm_ext,2,LONG,1,41756,9468,-0.0029002941,-0.0029321563,-0.0029417222,25102.50,1.000000,27,0.000000,0,0.000000,1.906864,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_atr_norm_ext,2,SHORT,1,41756,9468,-0.0030955526,-0.0030652315,-0.0030510010,25102.50,1.000000,27,0.000000,0,0.000000,1.906864,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,1,LONG,1,42021,10872,-0.0029799534,-0.0029204160,-0.0029462172,25798.73,1.000000,27,0.000000,0,0.000000,1.949569,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_50,1,SHORT,1,42021,10872,-0.0030528921,-0.0030691797,-0.0030508495,25798.73,1.000000,27,0.000000,0,0.000000,1.949569,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,1,LONG,1,39327,8833,-0.0029288765,-0.0029189478,-0.0029234423,23921.93,1.000000,27,0.000000,0,0.000000,1.852554,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_strength_20,1,SHORT,1,39327,8833,-0.0030901512,-0.0030853561,-0.0030725764,23921.93,1.000000,27,0.000000,0,0.000000,1.852554,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,2,LONG,1,39087,7867,-0.0029487795,-0.0028940710,-0.0029431403,23082.94,1.000000,27,0.000000,0,0.000000,1.782892,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_20,2,SHORT,1,39087,7867,-0.0030169168,-0.0031080365,-0.0030409671,23082.94,1.000000,27,0.000000,0,0.000000,1.782892,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,0,LONG,1,39022,8341,-0.0030104466,-0.0029036530,-0.0029591075,23856.48,1.000000,27,0.000000,0,0.000000,1.800993,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_20,0,SHORT,1,39022,8341,-0.0030179364,-0.0030895598,-0.0030309819,23856.48,1.000000,27,0.000000,0,0.000000,1.800993,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,2,LONG,1,39337,7883,-0.0029086990,-0.0028751619,-0.0029087453,23201.68,1.000000,27,0.000000,0,0.000000,1.738490,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_trend_slope_20,2,SHORT,1,39337,7883,-0.0030892607,-0.0031196863,-0.0030861301,23201.68,1.000000,27,0.000000,0,0.000000,1.738490,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_atr_norm_ext,0,LONG,1,39213,9044,-0.0030330905,-0.0028980783,-0.0029582836,24121.82,1.000000,27,0.000000,0,0.000000,1.882541,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_atr_norm_ext,0,SHORT,1,39213,9044,-0.0030078007,-0.0031095689,-0.0030483749,24121.82,1.000000,27,0.000000,0,0.000000,1.882541,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_1,0,LONG,1,38954,7801,-0.0028639300,-0.0028642846,-0.0029041697,23397.15,1.000000,27,0.000000,0,0.000000,2.027642,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_1,0,SHORT,1,38954,7801,-0.0031271494,-0.0031557944,-0.0030929239,23397.15,1.000000,27,0.000000,0,0.000000,2.027642,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_realized_vol_20,2,LONG,1,38775,5002,-0.0028014304,-0.0028485866,-0.0028533350,23701.35,1.000000,27,0.000000,0,0.000000,1.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_realized_vol_20,2,SHORT,1,38775,5002,-0.0031452588,-0.0031274573,-0.0031016844,23701.35,1.000000,27,0.000000,0,0.000000,1.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,2,LONG,1,40518,9052,-0.0028770854,-0.0028367374,-0.0028844940,24803.32,1.000000,27,0.000000,0,0.000000,1.585254,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_vol_regime,2,SHORT,1,40518,9052,-0.0030834899,-0.0031292170,-0.0030633805,24803.32,1.000000,27,0.000000,0,0.000000,1.585254,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,0,LONG,1,38806,8180,-0.0029338776,-0.0028503129,-0.0028827358,23662.55,1.000000,27,0.000000,0,0.000000,1.788364,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_10,0,SHORT,1,38806,8180,-0.0030599145,-0.0031404278,-0.0030918140,23662.55,1.000000,27,0.000000,0,0.000000,1.788364,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,0,LONG,1,39121,8145,-0.0028779851,-0.0028036772,-0.0028065902,23700.06,1.000000,27,0.000000,0,0.000000,1.929309,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_5,0,SHORT,1,39121,8145,-0.0031428239,-0.0032009245,-0.0031868499,23700.06,1.000000,27,0.000000,0,0.000000,1.929309,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_3,0,LONG,1,39168,8038,-0.0028889712,-0.0027981763,-0.0028495118,23599.26,1.000000,27,0.000000,0,0.000000,1.989948,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_3,0,SHORT,1,39168,8038,-0.0031581330,-0.0032035076,-0.0031494000,23599.26,1.000000,27,0.000000,0,0.000000,1.989948,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,0,LONG,1,39102,8282,-0.0029019198,-0.0027501690,-0.0028046751,23741.18,1.000000,27,0.000000,0,0.000000,1.922018,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,0,SHORT,1,39102,8282,-0.0031070252,-0.0032591468,-0.0031903787,23741.18,1.000000,27,0.000000,0,0.000000,1.922018,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,0,LONG,2,39087,8267,-0.0027697260,-0.0025833561,-0.0026568970,23729.22,1.000000,27,0.000000,0,0.000000,2.877867,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ext_vs_ma_10,0,SHORT,2,39087,8267,-0.0032541311,-0.0034373254,-0.0033456641,23729.22,1.000000,27,0.000000,0,0.000000,2.877867,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_equity_c0,feat_ret_3,0,LONG,2,39154,8024,-0.0027653737,-0.0026355750,-0.0026805767,23588.27,1.000000,27,0.000000,0,0.000000,2.966680,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
